"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8"
"1" 0 0 0 0 0 0 0 0
"2" 0 0 0 0 0 0 0 0
"3" 0 0 0 0 0 0 0 0
"4" 0 0 0 0 0 0 0 0
"5" 0 0 0 0 0 0 0 0
"6" 0 0 0 0 0 0 0 0
"7" 0 0 0 0 0 0 0 0
"8" 0 0 0 0 0 0 0 0
"9" 0 0 0 0 0 0 0 0
"10" 0 0 0 0 0 0 0 0
"11" 0 0 0 0 0 0 0 0
"12" 0 0 0 0 0 0 0 0
"13" 0 0 0 0 0 0 0 0
"14" 0 0 0 0 0 0 0 0
"15" 0 0 0 0 0 0 0 0
"16" 0 0 0 0 0 0 0 0
"17" 0 0 0 0 0 0 0 0
"18" 0 0 0 0 0 0 0 0
"19" 0 0 0 0 0 0 0 0
"20" 0 0 0 0 0 0 0 0
"21" 0 0 0 0 0 0 0 0
"22" 0 0 0 0 0 0 0 0
"23" 0 0 0 0 0 0 0 0
"24" 0 0 0 0 0 0 0 0
"25" 0 0 0 0 0 0 0 0
"26" 0.666666666666667 0 0 0 0.666666666666667 0 0 0
"27" 2.33333333333333 0 0 0 2.33333333333333 0 0 0
"28" 4.66666666666667 0 0 0 4.66666666666667 0 0 0
"29" 7 0 0 0 7.66666666666667 0 0 0
"30" 7.66666666666667 0 0 0 8.33333333333333 0 0 0
"31" 8.66666666666667 0 0 0 9.66666666666667 0 0 0
"32" 9.66666666666667 0 0 0 12 0 0 0
"33" 11.3333333333333 0 0 0 14 0 0 0
"34" 13 0 0 6.66666666666667 17.3333333333333 0 0 6.66666666666667
"35" 14.3333333333333 0 0 16.3333333333333 19.6666666666667 0 0 16.3333333333333
"36" 14.6666666666667 0 0 21 21 0 0 21
"37" 16.3333333333333 0 0 25 24.6666666666667 0 0 25
"38" 17 0.666666666666667 0.666666666666667 28.6666666666667 28.6666666666667 1.33333333333333 1.33333333333333 28.6666666666667
"39" 17 1.33333333333333 1.33333333333333 30 33.3333333333333 2 2 30
"40" 17.3333333333333 3.33333333333333 3.33333333333333 30.6666666666667 36 4.33333333333333 4.33333333333333 30.6666666666667
"41" 17.3333333333333 3.66666666666667 3.66666666666667 32.6666666666667 42.3333333333333 5.33333333333333 5.33333333333333 32.6666666666667
